replicate,positive_headroom_ratio,oracle_capture_at_budget,oracle_primary_reduction_ratio,oracle_absrel_relative_degradation,uniform_primary_reduction_ratio,rgb_gradient_capture_at_budget,base_gradient_capture_at_budget,combined_gradient_capture_at_budget
63,0.0895422108165831,0.9689925103054867,0.08676573163746397,-0.0737109675366947,0.05947683392911623,0.4057231921190156,0.768187391716859,0.5697170448878848
64,0.09396589665616478,0.8990088203362164,0.08447616990469352,-0.08303895657257758,0.07967937236147858,0.47531629087946314,0.7047590729865578,0.6144655496334579
65,0.08310913403275737,0.9129838567759061,0.07587729772253254,-0.08440234052813177,0.06836357217707437,0.5551913820790995,0.7650364712308209,0.6909540937950981
66,0.07609237359784257,0.899904370321834,0.06847585954886026,-0.06941701411637684,0.055185606239799206,0.47485087850448143,0.7288061521119809,0.5505121844062025
67,0.0992377694534875,0.9421827739846579,0.09350011690773681,-0.09492069280527823,0.08390906445844314,0.5564024917024075,0.7089326667777263,0.726409309195
68,0.0991912124704844,0.858317777560141,0.08513758104116192,-0.10734959488566985,0.08501120887484853,0.5132491095338034,0.6606927654393899,0.5978115146847356
69,0.1349150064932777,0.9441946071573938,0.1273860215555576,-0.12766394420152014,0.12212549817801835,0.6241966828439033,0.7174688598083564,0.7971390536017519
70,0.08683493846854953,0.9501527770105115,0.08250645792742922,-0.07651657022137712,0.07477536835718444,0.6224879798895445,0.756336699494701,0.8274059520438296
71,0.11395457460204461,0.9103040425381644,0.10373330992595804,-0.1260392919308358,0.09842782090151939,0.6675135048038277,0.7544493983620977,0.7455330565642951
72,0.1101507157918442,0.9324131372925551,0.10270597448649404,-0.10152192293276699,0.09261232348749456,0.5539727669293183,0.7418909686612382,0.699182209744915
73,0.10486771590666874,0.8809740366691876,0.09238573499857552,-0.10606510653231976,0.08602367585659507,0.5865429192280739,0.7140106985500396,0.6675605559205877
74,0.06353197433498316,0.9651442757246788,0.061317521354896196,-0.045082473426613985,0.0306444640448751,0.6275350600153511,0.849769133955472,0.7267816180379888
75,0.09736321780550675,0.9395414095488539,0.09147677489519788,-0.07297009880675517,0.08242799467964027,0.6362779578581298,0.8120873653232538,0.7379838137873626
76,0.09679837293581667,0.9139699882012806,0.08847080777005152,-0.09043350698166348,0.08279774821394037,0.5296500383602897,0.6850605112426473,0.722087672217639
77,0.09601655322468984,0.9385488295041587,0.0901162236420564,-0.09486604903059932,0.08414393231135459,0.6915014475965656,0.7722541688846661,0.8236266293642517
78,0.089121151128883,0.8905925761243432,0.07937063557103882,-0.08907167128456338,0.06682288560528156,0.3768876022397452,0.7009490185803245,0.48774583640878044
79,0.10150416364605905,0.9144925693869956,0.09282480341616262,-0.10697816967220687,0.08028060218640841,0.6609822893812984,0.8048860249252883,0.7419777383350944
80,0.12791536050846122,0.9760278755023857,0.12484895756119517,-0.10643538362825763,0.10645668173673595,0.6463494430404632,0.7882209853502183,0.7819319076227574
81,0.12419204314262591,0.925039589638314,0.11488255662499847,-0.13164233124187197,0.11583050310418347,0.5885433301290499,0.7710140828413911,0.7681945056999127
82,0.10840908548659961,0.9363145251956363,0.10150500140427866,-0.08953811577317387,0.09275712507328479,0.4528624772355592,0.6536112305762005,0.6946982210231173
83,0.11244632962061751,0.9454766366274178,0.10631537753079942,-0.10990705512461726,0.09598360989871668,0.633732156181291,0.7940335763061899,0.766027137622946
84,0.10246690770192979,0.9349951432952393,0.0958060610497859,-0.10105998638484706,0.08837103213758984,0.6664024887645409,0.7130407388847193,0.8088336764730135
85,0.1090218719707667,0.9424538513068955,0.10274808311553636,-0.09529092405753593,0.09636642583731662,0.5601854325157108,0.7471638818167062,0.7552089107717391
86,0.1221841548354636,0.9157056861544336,0.11188472534080776,-0.11651674545826533,0.10980561697918498,0.5828642049677593,0.678926994507009,0.7286918215676483
87,0.12107781999956845,0.9270882917626575,0.11224982931374644,-0.11366108701674825,0.10833843961764275,0.48930576174229196,0.6532042619700404,0.7159874345726689
88,0.09249030413866978,0.9030815625374801,0.08352628838111667,-0.09403534875737968,0.07386830480126248,0.5432736057869367,0.756697098601947,0.6270940829322481
89,0.08694217906894729,0.9526153024953793,0.08282245021337264,-0.0657871203048866,0.06978975310846669,0.6104800600716217,0.8267721441713287,0.7411041154806511
90,0.1033605572608108,0.9616218337176763,0.09939376860722175,-0.0832838863501999,0.08971273890966881,0.5710722275901691,0.6476184383391642,0.8099905038766954
91,0.09733151188861644,0.9450610140364917,0.09198421732316069,-0.07551017245729681,0.08223715112644775,0.5406268347537398,0.6316319563994034,0.7492208135167187
92,0.12746532347628994,0.9506667046310783,0.12117703902393899,-0.12632705848424325,0.1165960469476287,0.6877768867993032,0.73541798998095,0.8555487040406687
93,0.08404103684759187,0.9014518225761432,0.07575894583745049,-0.08083805300457461,0.07195747479982596,0.5589151475323788,0.7495710733935351,0.7027580451885436
94,0.08315453907043166,0.9419288213436368,0.07832565697598509,-0.06763850543147844,0.061095184855433596,0.553257988188439,0.706877999755679,0.7065058419962498
95,0.10111248130523459,0.8932944712193354,0.09032322052123447,-0.10241002214995182,0.0875535861466091,0.4779331782063635,0.7264391865235226,0.5961566977547457
96,0.09814913379894151,0.9270951367924014,0.09099358462538538,-0.09374714745354869,0.07225525573568731,0.6005027673650107,0.8274200844851433,0.6317919824565538
97,0.11375015585598601,0.9057169584616255,0.10302544518641951,-0.11781613139864476,0.10118150584989885,0.6027939334656298,0.6805648670214054,0.7369851193365691
98,0.09003505943631228,0.9425213767086411,0.08485996817195739,-0.08194692584769814,0.061886444103582884,0.6340133229075815,0.8533482288239512,0.6985898179147851
99,0.08874245543415518,0.9357442199921314,0.08304023974042002,-0.08105997361810732,0.06399209641141748,0.5469036392762157,0.8187156370550409,0.680255875030214
100,0.10668604945454177,0.9216281750927305,0.09832486906664213,-0.09302267096835079,0.09347889990251053,0.4988025838173995,0.6344881120463135,0.7042714498641246
101,0.11467121037754366,0.9079648219735167,0.10411742511593411,-0.11668872576786588,0.10606515101439495,0.5355189559222875,0.7028453109660697,0.7280030079417346
