sample_index,domain,scene_id,scan_id,image_relpath,input_size,target_height,target_width,valid_pixel_count,boundary_pixel_count,weight_sum,base_primary_error_sum,primary_error_sum,primary_utility_sum,base_absrel_error_sum,absrel_error_sum,absrel_utility_sum,metric_scale,forward_milliseconds
85,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_010.png,798,798,1064,786348,78635,1100888.0,472268.07085638685,573458.0486707425,-101189.97781435569,302555.5208801483,313472.9083027485,-10917.387422600237,0.13842946932972816,83.81796162575483
85,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_010.png,854,854,1134,786348,78635,1100888.0,472268.07085638685,468463.88293480815,3804.187921578705,302555.5208801483,267383.3480033709,35172.17287677736,0.14025380187014588,98.39026536792517
85,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_010.png,910,910,1218,786348,78635,1100888.0,472268.07085638685,528928.0639008295,-56659.99304444267,302555.5208801483,311237.9674099579,-8682.446529809618,0.14041969749552402,121.31318543106318
85,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_010.png,966,966,1288,786348,78635,1100888.0,472268.07085638685,517377.0465685412,-45108.97571215435,302555.5208801483,282479.63946639386,20075.881413754425,0.14057169621816637,137.75166403502226
85,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_010.png,1022,1022,1358,786348,78635,1100888.0,472268.07085638685,503287.5024665392,-31019.43161015236,302555.5208801483,291038.69832388125,11516.822556267027,0.14066287709359543,170.2907718718052
86,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_030.png,518,518,686,786354,78636,1100898.0,644343.6386865757,644343.6386865757,0.0,524712.4078823635,524712.4078823635,0.0,0.23537599180726076,26.976728811860085
86,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_030.png,574,574,770,786354,78636,1100898.0,644343.6386865757,653992.2184467829,-9648.579760207213,524712.4078823635,533909.4449149733,-9197.037032609805,0.2221112708216511,27.852613478899002
86,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_030.png,630,630,840,786354,78636,1100898.0,644343.6386865757,598567.2398118804,45776.3988746953,524712.4078823635,469441.8058055956,55270.602076767944,0.24443929957423666,46.36142496019602
86,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_030.png,686,686,910,786354,78636,1100898.0,644343.6386865757,623649.3758519099,20694.26283466583,524712.4078823635,504376.09220582905,20336.31567653449,0.21495548146227336,52.56211664527655
86,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_030.png,742,742,994,786354,78636,1100898.0,644343.6386865757,664632.7441486255,-20289.105462049833,524712.4078823635,539020.1783083924,-14307.770426028874,0.2137709448858232,62.41126079112291
86,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_030.png,798,798,1064,786354,78636,1100898.0,644343.6386865757,643548.6844932805,794.9541932952125,524712.4078823635,509260.3772716407,15452.030610722839,0.23674474595083647,74.54266585409641
86,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_030.png,854,854,1134,786354,78636,1100898.0,644343.6386865757,679445.662427255,-35102.02374067926,524712.4078823635,556970.9413067438,-32258.533424380235,0.21517323150368053,100.31064692884684
86,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_030.png,910,910,1218,786354,78636,1100898.0,644343.6386865757,660231.8516665914,-15888.212980015669,524712.4078823635,540652.9214201834,-15940.513537819847,0.2185573954991392,108.31048991531134
86,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_030.png,966,966,1288,786354,78636,1100898.0,644343.6386865757,650389.7015015453,-6046.062814969569,524712.4078823635,520182.06836055056,4530.3395218129735,0.2232574374550647,142.27990247309208
86,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_230_030.png,1022,1022,1358,786354,78636,1100898.0,644343.6386865757,639116.9700795871,5226.66860698862,524712.4078823635,523393.80493561924,1318.6029467443004,0.2006687200964983,180.22602051496506
87,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_330_030.png,518,518,686,786361,78637,1100909.0,560152.5176209874,560152.5176209874,0.0,367355.6683432111,367355.6683432111,0.0,0.09550702276013451,29.096459038555622
87,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_330_030.png,574,574,770,786361,78637,1100909.0,560152.5176209874,546248.688129611,13903.829491376411,367355.6683432111,355378.5057553746,11977.162587836501,0.08989630420503869,29.43104598671198
87,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_330_030.png,630,630,840,786361,78637,1100909.0,560152.5176209874,575534.9096476347,-15382.392026647343,367355.6683432111,371378.22526580415,-4022.5569225930376,0.08876821423555137,46.10873945057392
87,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_330_030.png,686,686,910,786361,78637,1100909.0,560152.5176209874,580213.4964899436,-20060.978868956212,367355.6683432111,369142.38326671603,-1786.7149235049146,0.08658936431731687,53.279902786016464
87,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_330_030.png,742,742,994,786361,78637,1100909.0,560152.5176209874,558246.8197877938,1905.6978331935825,367355.6683432111,355049.7847304285,12305.883612782636,0.08359851033518385,60.55473443120718
87,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_330_030.png,798,798,1064,786361,78637,1100909.0,560152.5176209874,625871.6280321386,-65719.1104111512,367355.6683432111,398306.37571125396,-30950.707368042844,0.08196604307744369,88.7014539912343
87,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_330_030.png,854,854,1134,786361,78637,1100909.0,560152.5176209874,648479.4990106804,-88326.98138969298,367355.6683432111,408361.5199326556,-41005.8515894445,0.08292379237568476,99.05512258410454
87,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_330_030.png,910,910,1218,786361,78637,1100909.0,560152.5176209874,640884.5139258308,-80731.99630484346,367355.6683432111,406522.22349626955,-39166.555153058434,0.0802117200175481,142.22047291696072
87,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_330_030.png,966,966,1288,786361,78637,1100909.0,560152.5176209874,636739.9761235823,-76587.45850259496,367355.6683432111,403121.3858934934,-35765.71755028231,0.07874549876466136,144.23670433461666
87,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_330_030.png,1022,1022,1358,786361,78637,1100909.0,560152.5176209874,683331.9628223603,-123179.44520137296,367355.6683432111,426684.17871762544,-59328.51037441433,0.07901026086212615,172.5278040394187
88,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_340_040.png,518,518,686,786371,78638,1100923.0,510490.74251079815,510490.74251079815,0.0,215469.36863052825,215469.36863052825,0.0,0.10144290086483278,38.4016465395689
88,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_340_040.png,574,574,770,786371,78638,1100923.0,510490.74251079815,532625.2036344815,-22134.461123683373,215469.36863052825,220004.89585820213,-4535.527227673883,0.10214090667325518,28.932008892297745
88,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_340_040.png,630,630,840,786371,78638,1100923.0,510490.74251079815,544153.1459830301,-33662.403472231934,215469.36863052825,226549.14524421762,-11079.776613689377,0.10108064967482668,45.57870514690876
88,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_340_040.png,686,686,910,786371,78638,1100923.0,510490.74251079815,582304.0549668502,-71813.31245605205,215469.36863052825,234824.34631274952,-19354.977682221273,0.09981640520690031,95.94750870019197
88,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_340_040.png,742,742,994,786371,78638,1100923.0,510490.74251079815,603095.3206293581,-92604.5781185599,215469.36863052825,244503.805533254,-29034.43690272575,0.09867862554407168,59.24551468342543
88,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_340_040.png,798,798,1064,786371,78638,1100923.0,510490.74251079815,587584.1577007016,-77093.41518990346,215469.36863052825,240970.08385513443,-25500.71522460619,0.09943839629467724,69.34043671935797
88,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_340_040.png,854,854,1134,786371,78638,1100923.0,510490.74251079815,665069.1519171607,-154578.40940636257,215469.36863052825,269361.2417437501,-53891.87311322187,0.0989994608065944,91.39123931527138
88,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_340_040.png,910,910,1218,786371,78638,1100923.0,510490.74251079815,643935.2705457042,-133444.52803490602,215469.36863052825,262000.27401178674,-46530.90538125849,0.09770798765472008,111.67233344167471
88,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_340_040.png,966,966,1288,786371,78638,1100923.0,510490.74251079815,678635.8194450673,-168145.07693426916,215469.36863052825,276984.7885586584,-61515.41992813014,0.09733550973417572,136.59658562391996
88,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_340_040.png,1022,1022,1358,786371,78638,1100923.0,510490.74251079815,669577.5378075785,-159086.7952967803,215469.36863052825,271175.43391448795,-55706.0652839597,0.0961763354866825,180.67008256912231
89,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_350_030.png,518,518,686,786375,78639,1100931.0,642992.5453417526,642992.5453417526,0.0,341152.22285849985,341152.22285849985,0.0,0.1024393030292219,35.42369697242975
89,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_350_030.png,574,574,770,786375,78639,1100931.0,642992.5453417526,652941.1414842571,-9948.59614250448,341152.22285849985,342013.5950903181,-861.3722318182699,0.10277165907593341,33.2267377525568
89,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_350_030.png,630,630,840,786375,78639,1100931.0,642992.5453417526,673904.4004872338,-30911.855145481182,341152.22285849985,362314.7181170181,-21162.495258518262,0.10080332464438196,47.066034749150276
89,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_350_030.png,686,686,910,786375,78639,1100931.0,642992.5453417526,640312.5877023279,2679.9576394247124,341152.22285849985,333505.2225619914,7647.000296508428,0.09982331676597608,53.60294133424759
89,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_350_030.png,742,742,994,786375,78639,1100931.0,642992.5453417526,680345.761175986,-37353.215834233444,341152.22285849985,354889.6440168529,-13737.421158353041,0.09780491461824602,63.33484873175621
89,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_350_030.png,798,798,1064,786375,78639,1100931.0,642992.5453417526,690984.4170710265,-47991.87172927393,341152.22285849985,368229.901450476,-27077.678591976175,0.09636443774487928,84.19561479240656
89,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_350_030.png,854,854,1134,786375,78639,1100931.0,642992.5453417526,707801.7387073438,-64809.19336559123,341152.22285849985,363199.8472280817,-22047.62436958187,0.096058862917203,104.98692002147436
89,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_350_030.png,910,910,1218,786375,78639,1100931.0,642992.5453417526,744189.0050646033,-101196.4597228507,341152.22285849985,382227.0661122219,-41074.843253722065,0.09599786988614445,181.7273823544383
89,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_350_030.png,966,966,1288,786375,78639,1100931.0,642992.5453417526,782943.576853409,-139951.03151165636,341152.22285849985,412216.7265261933,-71064.50366769347,0.09467157588754271,115.7558485865593
89,indoors,scene_00021,indoors/scene_00021/scan_00191,val/indoors/scene_00021/scan_00191/00021_00191_indoors_350_030.png,1022,1022,1358,786375,78639,1100931.0,642992.5453417526,824748.8344960129,-181756.2891542603,341152.22285849985,422085.4794834058,-80933.25662490597,0.09641685389286674,148.0576992034912
90,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_030_010.png,518,518,686,786177,78619,1100653.0,314020.40798209887,314020.40798209887,0.0,205204.9228641376,205204.9228641376,0.0,0.13958183146378114,23.136083036661148
90,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_030_010.png,574,574,770,786177,78619,1100653.0,314020.40798209887,309441.1653176371,4579.242664461781,205204.9228641376,199787.09237844442,5417.830485693179,0.13384194335209293,24.826979264616966
90,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_030_010.png,630,630,840,786177,78619,1100653.0,314020.40798209887,333731.20081258216,-19710.79283048329,205204.9228641376,214813.67305589147,-9608.750191753876,0.13331141978464953,38.44512812793255
90,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_030_010.png,686,686,910,786177,78619,1100653.0,314020.40798209887,339198.36424114654,-25177.95625904767,205204.9228641376,220238.85689846316,-15033.93403432556,0.1310420191750451,44.780755415558815
90,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_030_010.png,742,742,994,786177,78619,1100653.0,314020.40798209887,357696.7616250045,-43676.353642905655,205204.9228641376,230883.824821132,-25678.901956994407,0.1244568655079813,50.16283504664898
90,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_030_010.png,798,798,1064,786177,78619,1100653.0,314020.40798209887,320353.94859696296,-6333.5406148640905,205204.9228641376,205419.15187215508,-214.2290080174862,0.12266034074813252,65.19125401973724
90,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_030_010.png,854,854,1134,786177,78619,1100653.0,314020.40798209887,368215.30188266037,-54194.893900561496,205204.9228641376,241112.3293788544,-35907.4065147168,0.12356783583000705,83.31043273210526
90,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_030_010.png,910,910,1218,786177,78619,1100653.0,314020.40798209887,346184.8912827203,-32164.483300621447,205204.9228641376,223792.09217975423,-18587.16931561663,0.12142828597224946,95.33202927559614
90,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_030_010.png,966,966,1288,786177,78619,1100653.0,314020.40798209887,361754.47392896883,-47734.06594686996,205204.9228641376,235128.116364524,-29923.193500386406,0.12083175956279797,115.10347295552492
90,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_030_010.png,1022,1022,1358,786177,78619,1100653.0,314020.40798209887,357812.7736173363,-43792.365635237424,205204.9228641376,232112.69040116796,-26907.767537030362,0.12113243167781972,147.2811410203576
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,518,518,686,747636,74765,1046696.0,269545.0080272432,269545.0080272432,0.0,187079.42833115015,187079.42833115015,0.0,0.17926419642483063,22.929875180125237
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,574,574,770,747636,74765,1046696.0,269545.0080272432,294307.0309520631,-24762.022924819903,187079.42833115015,208351.59910376312,-21272.170772612968,0.1811389886526633,30.789408832788467
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,630,630,840,747636,74765,1046696.0,269545.0080272432,271435.13632428064,-1890.128297037445,187079.42833115015,183926.66272753393,3152.7656036162225,0.18220091817102188,38.39567583054304
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,686,686,910,747636,74765,1046696.0,269545.0080272432,292301.75466594065,-22756.746638697456,187079.42833115015,207540.1902013134,-20460.76187016326,0.17125971246045044,44.8120292276144
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,742,742,994,747636,74765,1046696.0,269545.0080272432,283549.9551511952,-14004.947123951977,187079.42833115015,199973.1559186281,-12893.727587477944,0.16918905115838975,50.33189058303833
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,798,798,1064,747636,74765,1046696.0,269545.0080272432,267548.7889763103,1996.2190509329084,187079.42833115015,183192.21104951864,3887.217281631514,0.1669863320446584,62.92141508311033
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,854,854,1134,747636,74765,1046696.0,269545.0080272432,279162.2061171534,-9617.198089910205,187079.42833115015,197444.5841009079,-10365.155769757752,0.16843869418961452,83.67355447262526
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,910,910,1218,747636,74765,1046696.0,269545.0080272432,292043.44713634066,-22498.439109097468,187079.42833115015,206458.92556904483,-19379.497237894684,0.16629095644312836,94.76485289633274
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,966,966,1288,747636,74765,1046696.0,269545.0080272432,274106.0176759602,-4561.0096487170085,187079.42833115015,190039.69264046077,-2960.264309310616,0.15984687438015013,115.44917896389961
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,1022,1022,1358,747636,74765,1046696.0,269545.0080272432,312724.3830632319,-43179.37503598869,187079.42833115015,225431.91429408616,-38352.485962936014,0.1654384775025039,147.25276175886393
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,518,518,686,785500,78550,1099700.0,2006336.035471793,2006336.035471793,0.0,567763.2174566116,567763.2174566116,0.0,0.23800040791104343,22.91732095181942
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,574,574,770,785500,78550,1099700.0,2006336.035471793,2390109.2917424426,-383773.2562706496,567763.2174566116,699493.4843444024,-131730.26688779087,0.23447484944506142,34.76956766098738
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,630,630,840,785500,78550,1099700.0,2006336.035471793,2735032.56518228,-728696.5297104868,567763.2174566116,833000.5177563023,-265237.3002996907,0.22859775930375426,54.61477022618055
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,686,686,910,785500,78550,1099700.0,2006336.035471793,2508760.826101113,-502424.7906293201,567763.2174566116,753988.166498658,-186224.94904204644,0.22714161580851808,46.01861722767353
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,742,742,994,785500,78550,1099700.0,2006336.035471793,2827481.75390836,-821145.7184365669,567763.2174566116,872918.3115785604,-305155.0941219488,0.22496430239524146,50.43265875428915
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,798,798,1064,785500,78550,1099700.0,2006336.035471793,2898628.3630654006,-892292.3275936076,567763.2174566116,907293.493781714,-339530.27632510243,0.22312077793899188,66.41392409801483
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,854,854,1134,785500,78550,1099700.0,2006336.035471793,2308329.866745759,-301993.83127396577,567763.2174566116,699037.5676334926,-131274.35017688107,0.22102084484000206,83.4506368264556
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,910,910,1218,785500,78550,1099700.0,2006336.035471793,2964213.37520245,-957877.3397306569,567763.2174566116,927938.0881618502,-360174.87070523866,0.21874767303301457,97.65041433274746
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,966,966,1288,785500,78550,1099700.0,2006336.035471793,3207768.2053821073,-1201432.1699103143,567763.2174566116,1075072.0117618868,-507308.7943052752,0.2181376996655243,115.65553676337004
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,1022,1022,1358,785500,78550,1099700.0,2006336.035471793,3071446.414635056,-1065110.3791632631,567763.2174566116,980036.7594813919,-412273.5420247803,0.21653466917619751,147.3587555810809
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,518,518,686,783783,78379,1097299.0,728969.8199434819,728969.8199434819,0.0,502140.80239818635,502140.80239818635,0.0,0.16642970780913346,22.79647346585989
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,574,574,770,783783,78379,1097299.0,728969.8199434819,674442.0493800342,54527.77056344773,502140.80239818635,456405.384860761,45735.417537425354,0.16550493523794774,24.792400188744068
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,630,630,840,783783,78379,1097299.0,728969.8199434819,688821.1913547342,40148.6285887477,502140.80239818635,463417.58611063694,38723.21628754941,0.16903089245531594,38.34905009716749
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,686,686,910,783783,78379,1097299.0,728969.8199434819,706602.1559290084,22367.664014473557,502140.80239818635,474942.07959678886,27198.722801397496,0.15786109820075928,45.504964888095856
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,742,742,994,783783,78379,1097299.0,728969.8199434819,692023.5871830904,36946.23276039155,502140.80239818635,466345.9630355836,35794.83936260274,0.15712886843730867,55.10140489786863
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,798,798,1064,783783,78379,1097299.0,728969.8199434819,651078.2174491847,77891.6024942972,502140.80239818635,429047.43926112703,73093.36313705932,0.16347775069035803,80.22926654666662
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,854,854,1134,783783,78379,1097299.0,728969.8199434819,624934.8153000234,104035.00464345852,502140.80239818635,416996.06162582483,85144.74077236152,0.16005749794495755,83.43634847551584
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,910,910,1218,783783,78379,1097299.0,728969.8199434819,581422.6832999884,147547.13664349355,502140.80239818635,385847.9209214156,116292.88147677074,0.15773836429956528,94.71778757870197
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,966,966,1288,783783,78379,1097299.0,728969.8199434819,603263.6364898382,125706.1834536437,502140.80239818635,400265.32180479146,101875.4805933949,0.16400013818483053,120.82827277481556
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,1022,1022,1358,783783,78379,1097299.0,728969.8199434819,627512.8115490188,101457.0083944631,502140.80239818635,417080.3549104569,85060.44748772943,0.15798540862669475,154.18649651110172
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,518,518,686,784168,78417,1097836.0,628466.3907040426,628466.3907040426,0.0,377512.31266872684,377512.31266872684,0.0,0.15192758305886264,22.936157882213593
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,574,574,770,784168,78417,1097836.0,628466.3907040426,577583.4795732759,50882.91113076673,377512.31266872684,341856.7150060074,35655.59766271943,0.1521022484033925,24.89117532968521
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,630,630,840,784168,78417,1097836.0,628466.3907040426,649532.0519706518,-21065.66126660921,377512.31266872684,372039.8945173446,5472.4181513822405,0.1575702802142499,38.58576249331236
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,686,686,910,784168,78417,1097836.0,628466.3907040426,623025.8904608057,5440.500243236893,377512.31266872684,364188.617894277,13323.694774449861,0.15134792616661513,45.04491947591305
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,742,742,994,784168,78417,1097836.0,628466.3907040426,630747.0103844929,-2280.619680450298,377512.31266872684,375317.8276403971,2194.485028329713,0.149442392109942,51.60357430577278
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,798,798,1064,784168,78417,1097836.0,628466.3907040426,633499.5866924222,-5033.195988379535,377512.31266872684,362963.6982069706,14548.614461756253,0.1526431217138138,148.08052498847246
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,854,854,1134,784168,78417,1097836.0,628466.3907040426,609846.5194422312,18619.871261811466,377512.31266872684,353201.96865186834,24310.344016858493,0.1495433786478434,195.59454638510942
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,910,910,1218,784168,78417,1097836.0,628466.3907040426,615262.7648460044,13203.625858038198,377512.31266872684,352781.0393182207,24731.273350506148,0.15047529706258242,219.82130873948336
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,966,966,1288,784168,78417,1097836.0,628466.3907040426,628762.3656243335,-295.9749202908715,377512.31266872684,359736.4686684152,17775.844000311627,0.15099215270864205,137.16710358858109
