sample_index,domain,scene_id,scan_id,image_relpath,input_size,status,target_height,target_width,valid_pixel_count,boundary_pixel_count,weight_sum,base_primary_error_sum,primary_error_sum,primary_utility_sum,base_absrel_error_sum,absrel_error_sum,absrel_utility_sum,metric_scale,forward_milliseconds
117,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_150_000.png,1806,OK,1806,2408,735164,73447,1028952.0,1651962.4930704772,1069301.08160298,582661.4114674972,543361.858758302,370073.5194901678,173288.33926813427,0.039178305997565346,1114.8324785754085
117,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_150_000.png,1862,OK,1862,2478,735164,73447,1028952.0,1651962.4930704772,1064362.7654451763,587599.7276253009,543361.858758302,368939.1544848784,174422.70427342365,0.03878808172409033,1279.1029307991266
117,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_150_000.png,1918,OK,1918,2562,735164,73447,1028952.0,1651962.4930704772,1064092.466186148,587870.026884329,543361.858758302,369589.5029601422,173772.35579815984,0.03905486959172734,1418.8877390697598
117,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_150_000.png,1974,OK,1974,2632,735164,73447,1028952.0,1651962.4930704772,1040212.1443556418,611750.3487148354,543361.858758302,363425.6258179706,179936.23294033145,0.03894598592281749,1619.6958320215344
117,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_150_000.png,2030,OK,2030,2702,735164,73447,1028952.0,1651962.4930704772,1038403.7965042773,613558.6965661999,543361.858758302,364731.2881422873,178630.57061601477,0.03878779462602636,1853.7738360464573
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,518,OK,518,686,705219,70447,987007.0,1035667.7115214531,1035667.7115214531,0.0,343090.868340081,343090.868340081,0.0,0.014043279822726662,25.997314602136612
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,574,OK,574,770,705219,70447,987007.0,1035667.7115214531,1039110.3294084648,-3442.617887011729,343090.868340081,344747.0753043024,-1656.2069642213755,0.013892832526451356,24.847191758453846
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,630,OK,630,840,705219,70447,987007.0,1035667.7115214531,1028355.2621306557,7312.44939079741,343090.868340081,342573.9826341105,516.8857059705188,0.013832757593068904,38.464125245809555
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,686,OK,686,910,705219,70447,987007.0,1035667.7115214531,1033554.8426475503,2112.8688739028294,343090.868340081,341954.6433574793,1136.2249826017069,0.013703740955422476,44.882423244416714
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,742,OK,742,994,705219,70447,987007.0,1035667.7115214531,1030611.6019090997,5056.109612353379,343090.868340081,342027.1560248364,1063.7123152446002,0.01339615792216535,50.1749599352479
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,798,OK,798,1064,705219,70447,987007.0,1035667.7115214531,1024289.4097875913,11378.301733861794,343090.868340081,341367.9363261534,1722.9320139276097,0.013353657424818964,62.89962958544493
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,854,OK,854,1134,705219,70447,987007.0,1035667.7115214531,1036053.3116850744,-385.6001636212459,343090.868340081,344617.8284879305,-1526.960147849517,0.013026965201726803,83.62672757357359
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,910,OK,910,1218,705219,70447,987007.0,1035667.7115214531,1036425.9095662674,-758.1980448142858,343090.868340081,343732.8304257153,-641.9620856342954,0.012961605055878676,95.45869939029217
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,966,OK,966,1288,705219,70447,987007.0,1035667.7115214531,1025872.8980587183,9794.813462734804,343090.868340081,338906.7610778356,4184.107262245438,0.012896464897381268,115.57754036039114
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,1022,OK,1022,1358,705219,70447,987007.0,1035667.7115214531,1034483.5245181898,1184.1870032632723,343090.868340081,343860.79404792783,-769.9257078468218,0.012991855473882138,147.3361775279045
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,1078,OK,1078,1442,705219,70447,987007.0,1035667.7115214531,1039353.0391122157,-3685.3275907626376,343090.868340081,346618.4106447884,-3527.5423047074,0.012781369426356182,164.30014744400978
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,1134,OK,1134,1512,705219,70447,987007.0,1035667.7115214531,1045800.4173621112,-10132.705840658047,343090.868340081,346850.7511240486,-3759.882783967594,0.01269640823955764,197.00393173843622
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,1190,OK,1190,1582,705219,70447,987007.0,1035667.7115214531,1049292.621189788,-13624.909668334876,343090.868340081,346930.0844128253,-3839.2160727442824,0.012311440936277203,247.83118441700935
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,1246,OK,1246,1666,705219,70447,987007.0,1035667.7115214531,1047999.3897666128,-12331.678245159681,343090.868340081,348097.9385103551,-5007.070170274063,0.012375392905114664,271.0643345490098
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,1302,OK,1302,1736,705219,70447,987007.0,1035667.7115214531,1043458.6404389545,-7790.928917501355,343090.868340081,346671.7762655701,-3580.9079254890676,0.012402799304910513,339.7666187956929
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,1358,OK,1358,1806,705219,70447,987007.0,1035667.7115214531,1073839.5483962446,-38171.83687479154,343090.868340081,356752.9017197784,-13662.033379697416,0.012115165576688649,380.34488912671804
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,1414,OK,1414,1890,705219,70447,987007.0,1035667.7115214531,1070519.8666377438,-34852.15511629067,343090.868340081,355291.6450066522,-12200.776666571212,0.012121777864209314,427.9066799208522
118,outdoor,scene_00022,outdoor/scene_00022/scan_00194,val/outdoor/scene_00022/scan_00194/00022_00194_outdoor_260_030.png,1470,OK,1470,1960,705219,70447,987007.0,1035667.7115214531,1085044.5159698525,-49376.80444839934,343090.868340081,360000.4698341966,-16909.601494115603,0.011911713555644812,506.9123189896345
