dataset,image_id,cluster_id,error_type,variant_id,template_id,full_clean_abs_rel,full_variant_abs_rel,full_abs_rel_degradation,full_clean_d1,full_variant_d1,full_d1_degradation,region_clean_abs_rel,region_variant_abs_rel,region_abs_rel_degradation,region_clean_d1,region_variant_d1,region_d1_degradation,full_valid_pixel_count,region_valid_pixel_count
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,local_entity_conflict,2,local_entity_conflict-v2,0.06457258862067958,0.06549097839242901,0.0009183897717494338,0.9443909436536359,0.9487395548065445,-0.004348611152908632,0.11549546694176126,0.11322355945721804,-0.0022719074845432147,0.7557781201848999,0.8054699537750385,-0.04969183359013862,199374,2596
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,semantic_preserving,0,semantic_preserving-v0,0.06457258862067958,0.06457258862067958,0.0,0.9443909436536359,0.9443909436536359,0.0,0.11549546694176126,0.11549546694176126,0.0,0.7557781201848999,0.7557781201848999,0.0,199374,2596
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,semantic_preserving,1,semantic_preserving-v1,0.06457258862067958,0.06483633601508113,0.0002637473944015478,0.9443909436536359,0.9435784003932308,0.0008125432604050298,0.11549546694176126,0.11882024374457925,0.003324776802817994,0.7557781201848999,0.7611710323574731,-0.005392912172573205,199374,2596
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,semantic_preserving,2,semantic_preserving-v2,0.06457258862067958,0.06565824273166629,0.0010856541109867113,0.9443909436536359,0.9438291853501459,0.0005617583034899232,0.11549546694176126,0.12424761953674116,0.008752152594979898,0.7557781201848999,0.7442218798151001,0.011556240369799742,199374,2596
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,target_deletion,0,target_deletion-v0,0.06457258862067958,0.06574321712858572,0.0011706285079061407,0.9443909436536359,0.9467182280538085,-0.0023272844001726023,0.11549546694176126,0.13052716444066323,0.015031697498901972,0.7557781201848999,0.734206471494607,0.02157164869029282,199374,2596
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,target_deletion,1,target_deletion-v1,0.06457258862067958,0.063475158323541,-0.001097430297138574,0.9443909436536359,0.947174656675394,-0.002783713021758172,0.11549546694176126,0.11589647961188503,0.0004010126701237682,0.7557781201848999,0.811633281972265,-0.05585516178736516,199374,2596
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,target_deletion,2,target_deletion-v2,0.06457258862067958,0.0645126114471055,-5.9977173574074505e-05,0.9443909436536359,0.9474053788357559,-0.0030144351821200788,0.11549546694176126,0.11079504086521338,-0.004700426076547873,0.7557781201848999,0.8062403697996918,-0.050462249614791954,199374,2596
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,depth_relation_conflict,0,depth_relation_conflict-v0,0.053464445180083406,0.05314739105779971,-0.00031705412228369423,0.9910199848917616,0.9909663461753361,5.3638716425497e-05,0.1285838057650795,0.13205848393555142,0.003474678170471923,0.9941103533787973,0.9919404835709857,0.002169869807811531,223719,3226
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,depth_relation_conflict,1,depth_relation_conflict-v1,0.053464445180083406,0.054011522872696185,0.0005470776926127796,0.9910199848917616,0.9912121902922864,-0.00019220540052478086,0.1285838057650795,0.127565660657964,-0.001018145107115509,0.9941103533787973,0.9934903905765654,0.000619962802231866,223719,3226
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,depth_relation_conflict,2,depth_relation_conflict-v2,0.053464445180083406,0.052179521717320425,-0.001284923462762981,0.9910199848917616,0.9910468042499743,-2.681935821269299e-05,0.1285838057650795,0.12760762997499903,-0.0009761757900804691,0.9941103533787973,0.995350278983261,-0.001239925604463732,223719,3226
